"","Date","yhat_lower","yhat_upper","yhat","Web_Metric","Predicted","Predicted_Lower","Predicted_Upper","All_Mape","Number"
"1",2018-01-01,2.86317519621155,3.71168532552138,3.29004574314121,"Sessions",26.8440915608853,17.5170588264246,40.9227165413683,"MAPE",67.775572255533
"2",2018-01-02,2.94373700672648,3.73581267024628,3.33774717032618,"Sessions",28.155625375095,18.9866672038159,41.9220805510166,"MAPE",36.0099423293295
"3",2018-01-03,2.93879539869873,3.74437388466228,3.34502563257043,"Sessions",28.3613026304236,18.8930739777182,42.2825251917614,"MAPE",48.4339952174117
"4",2018-01-04,2.95586896597355,3.74411437626666,3.3370025536345,"Sessions",28.1346680300388,19.2184156152389,42.2715539451127,"MAPE",21.8481443610034
"5",2018-01-05,2.87941132603804,3.6665962907665,3.27207421210835,"Sessions",26.3659712814453,17.8037894668873,39.1185308994534,"MAPE",47.2680574371093
"6",2018-01-06,2.0794195365382,2.87307521602092,2.47385076635717,"Sessions",11.8680600988568,7.99982396080379,17.6913393225507,"MAPE",48.3997387006228
"7",2018-01-07,2.22953172749819,3.0377378850751,2.63499659673978,"Sessions",13.943265010523,9.29551222740222,20.8580066198313,"MAPE",12.8545936842312
"8",2018-01-08,3.1328018365509,3.94995101202512,3.54002097794691,"Sessions",34.4676422436423,22.9381585619634,51.9328226887024,"MAPE",6.84421015231799
"9",2018-01-09,3.19276849911525,3.99126662448005,3.58634257911548,"Sessions",36.1017947119473,24.3557630993255,54.1233999889187,"MAPE",17.9504665637561
"10",2018-01-10,3.1566446996581,3.9823284140304,3.58844485886217,"Sessions",36.1777706171111,23.4916420315802,53.6417892251317,"MAPE",31.740055439413
"11",2018-01-11,3.17838776514385,3.98035450853527,3.57160993342277,"Sessions",35.5738185541903,24.0080157734001,53.5360098362159,"MAPE",32.8795876336032
"12",2018-01-12,3.08406535629252,3.89771752780225,3.49446895536859,"Sessions",32.9327945247905,21.8470381000776,49.2898179765541,"MAPE",5.90630135774148
"13",2018-01-13,2.27172717754786,3.10319987642791,2.68093496875458,"Sessions",14.5987362792828,9.69613330366619,22.2690957485414,"MAPE",43.8510143104507
"14",2018-01-14,2.42408851075803,3.23147043984021,2.82403551516122,"Sessions",16.8446907000487,11.291932252345,25.3168565288732,"MAPE",45.6622880643591
"15",2018-01-15,3.30975002613796,4.08864875674421,3.70869421225935,"Sessions",40.800494941651,27.3782807618614,59.6592230921113,"MAPE",27.1419733184804
"16",2018-01-16,3.32386572782725,4.16126452413688,3.73278504429198,"Sessions",41.795348117892,27.7674848880451,64.152593834214,"MAPE",24.008457967469
"17",2018-01-17,3.32051784180783,4.10747764880011,3.71127669970889,"Sessions",40.9059978791432,27.6746779537971,60.7931822598199,"MAPE",14.7791710851183
"18",2018-01-18,3.25628621329453,4.0825367347169,3.66995482123917,"Sessions",39.2501325478959,25.9529741359845,59.2956966788449,"MAPE",16.4890796853278
"19",2018-01-19,3.17242895112787,3.95173922796167,3.56796050417553,"Sessions",35.4442310244073,23.8653818590447,52.0257728725952,"MAPE",17.5715557571923
"20",2018-01-20,2.33032831062108,3.13203391051551,2.72971131025232,"Sessions",15.3284612114957,10.2813164443909,22.9205505145042,"MAPE",41.0443799557858
"21",2018-01-21,2.4553611766813,3.25976253905398,2.84872236834147,"Sessions",17.2657085269671,11.6506407288196,26.0433521291636,"MAPE",28.0595478043038
"22",2018-01-22,3.31093923751472,4.13268637248523,3.71037706766327,"Sessions",40.8692140810156,27.4108586920028,62.3451805536682,"MAPE",35.1282316174356
"23",2018-01-23,3.30632120289458,4.13070619982231,3.71297134710891,"Sessions",40.9753778928204,27.2845662335136,62.2218484811697,"MAPE",14.6346293899576
"24",2018-01-24,3.29602694955634,4.09719528306749,3.67184915323737,"Sessions",39.3245557988321,27.0051327437139,60.1712872808354,"MAPE",22.8930278454272
"25",2018-01-25,3.19943931788052,4.01391130198485,3.61311713690955,"Sessions",37.0814608403127,24.5187791014391,55.3629890044806,"MAPE",24.3235493054844
"26",2018-01-26,3.07673639544714,3.88889401825709,3.4961770912546,"Sessions",32.9890962847836,21.6875073247389,48.856821878973,"MAPE",34.0218074304328
"27",2018-01-27,2.2501376433622,3.06406455445504,2.64564252361868,"Sessions",14.0924969369263,9.48904185009868,21.4144205904862,"MAPE",45.7980887041298
"28",2018-01-28,2.38232057128816,3.13890693127135,2.75515701359376,"Sessions",15.723509513731,10.8300055262825,23.0786265415619,"MAPE",49.2790015686095
"29",2018-01-29,3.21791301605697,4.00080079997206,3.61016389776246,"Sessions",36.9721119646927,24.9759413635114,54.6418897412062,"MAPE",22.9747667402236
"30",2018-01-30,3.19225518969397,4.01450344098446,3.6089512736097,"Sessions",36.9273058607182,24.3432642648234,55.3957812972446,"MAPE",26.1453882785636
"31",2018-01-31,3.18754323030807,3.9610491929045,3.56678983884809,"Sessions",35.4027619700172,24.2288296097394,52.5123926860371,"MAPE",21.327195622184
"32",2018-02-01,3.11182346842339,3.92674105659306,3.50965153700331,"Sessions",33.4366143308352,22.4619657652998,50.7413447507079,"MAPE",12.0089096556967
"33",2018-02-02,3.00028703297469,3.80834521350283,3.39674737332026,"Sessions",29.8667963482385,20.091302962081,45.0757863137947,"MAPE",17.0366768104486
"34",2018-02-03,2.14333478692565,2.94304668128138,2.55245061998563,"Sessions",12.8385276153607,8.52782875523376,18.9735647473275,"MAPE",57.2049079487977
"35",2018-02-04,2.24584282167018,3.02999242833089,2.67012285935998,"Sessions",14.4417433871619,9.44837549720088,20.6970758773861,"MAPE",27.7912830641903
"36",2018-02-05,3.12178121055477,3.90611046870037,3.53489217880925,"Sessions",34.2913171842453,22.6867535601721,49.7052453959931,"MAPE",18.354006704178
"37",2018-02-06,3.13275389770048,3.93665281830813,3.54470726542241,"Sessions",34.6295465926581,22.9370589593681,51.2467816159004,"MAPE",35.8712100135962
"38",2018-02-07,3.1023542672134,3.90528158632966,3.51448466269152,"Sessions",33.5986088450713,22.2502727555474,49.6640626645305,"MAPE",20.0033122736398
"39",2018-02-08,3.07780939147171,3.8799267397078,3.46983690281433,"Sessions",32.1315014599105,21.7107904229832,48.4206676291446,"MAPE",15.4434172107618
"40",2018-02-09,2.96955142511418,3.81602145255616,3.36961962572943,"Sessions",29.0674684376189,19.4831779712073,45.4231302670738,"MAPE",14.507445771709
"41",2018-02-10,2.15406694279869,2.91822685023806,2.537863661925,"Sessions",12.6526118209978,8.61984361843955,18.5084401105425,"MAPE",40.5845757888642
"42",2018-02-11,2.26650957188737,3.03660582689197,2.66760930327782,"Sessions",14.4054888382431,9.64567445531427,20.8344075030604,"MAPE",188.109776764861
"43",2018-02-12,3.15462190106925,3.99260565320324,3.54369187435789,"Sessions",34.5944019062994,23.4441711993817,54.1959213193372,"MAPE",11.2964053684631
"44",2018-02-13,3.16179494710558,3.94375279480465,3.56380217979906,"Sessions",35.2971484350334,23.6129418950229,51.6119272898426,"MAPE",6.96105586373768
"45",2018-02-14,3.13524979076966,3.94285742573249,3.54263894966256,"Sessions",34.5579957760323,22.9943789083277,51.5657362484936,"MAPE",15.1933192534412
"46",2018-02-15,3.13667393890457,3.91056428636686,3.50564089216487,"Sessions",33.3027805055208,23.0271496398127,49.9271172176114,"MAPE",12.3611039328399
"47",2018-02-16,2.99403973724947,3.79724452526809,3.41153639846711,"Sessions",30.3117794734488,19.9661779045459,44.5781810532053,"MAPE",68.3987748524931
"48",2018-02-17,2.19496241618859,3.01935437436061,2.58427684911686,"Sessions",13.2537011979135,8.97966356049547,20.4780662506962,"MAPE",47.2633466434828
"49",2018-02-18,2.29630123980357,3.11723880218983,2.71687075775407,"Sessions",15.1328935858624,9.93735848924981,22.5839347603078,"MAPE",10.9829789066916
"50",2018-02-19,3.18984232994271,3.97404943564851,3.59416791348444,"Sessions",36.3854115780008,24.2845981872357,53.199523292944,"MAPE",45.5416463120032
"51",2018-02-20,3.20291631414142,3.9953342371821,3.61391718182383,"Sessions",37.1111395450373,24.604179186548,54.344001374528,"MAPE",7.22215113740683
"52",2018-02-21,3.17213393264106,3.98254233523187,3.59091520247274,"Sessions",36.2672526217428,23.8583421686721,53.6532655686048,"MAPE",21.1581464744721
"53",2018-02-22,3.15718687486718,3.91228285581919,3.55073373773289,"Sessions",34.8388707057833,23.504382070865,50.0129942077538,"MAPE",33.0021717196474
"54",2018-02-23,3.06071892159156,3.86782893844366,3.45226388373167,"Sessions",31.5717863178127,21.3428955162423,47.8384131161729,"MAPE",32.8259865578453
"55",2018-02-24,2.23341037994594,3.03575212099669,2.61964327939232,"Sessions",13.7308246432425,9.33163629972957,20.8166286365918,"MAPE",55.707017279863
"56",2018-02-25,2.35491086914849,3.1360369735556,2.74608374600031,"Sessions",15.5814911639443,10.5371896311546,23.0124868137584,"MAPE",57.8878617190694
"57",2018-02-26,3.2132985194194,4.0147028673094,3.61664872196901,"Sessions",37.2126486875711,24.8609554711146,55.4068297759681,"MAPE",34.7146514253138
"58",2018-02-27,3.25765777790738,4.00395260307257,3.62930435572336,"Sessions",37.6865910350419,25.9885947393031,54.8143819065884,"MAPE",10.2700213451385
"59",2018-02-28,3.20151045769825,4.01864583220679,3.59906169188834,"Sessions",36.5639101293366,24.5696135455673,55.6257282317132,"MAPE",12.9430711206271
"60",2018-03-01,3.14772334180596,3.97231122003436,3.5516978896942,"Sessions",34.8724768694252,23.2829967698531,53.1071313726932,"MAPE",44.6468621120235
"61",2018-03-02,3.04611410649414,3.89655564391061,3.44629485397098,"Sessions",31.3838947088567,21.0334516591033,49.2325821881341,"MAPE",23.453915344252
"62",2018-03-03,2.18134806020357,3.02143077886061,2.60716156026023,"Sessions",13.5605054956844,8.85823965379721,20.520631175318,"MAPE",51.5696232296986
"63",2018-03-04,2.3210392807612,3.13217235903668,2.72765762815426,"Sessions",15.2970137277348,10.1862551859119,22.9237240505079,"MAPE",55.0087831537211
"64",2018-03-05,3.19285369885945,3.98721174697097,3.59296760027881,"Sessions",36.3417638886809,24.3578382925132,53.9043805801199,"MAPE",43.2159939239361
"65",2018-03-06,3.18533063713061,4.03786235287949,3.60114985217366,"Sessions",36.6403412067425,24.1752803298788,56.7049978799245,"MAPE",29.537805371649
"66",2018-03-07,3.16636741280471,3.97157319726655,3.56727759898528,"Sessions",35.4200342380723,23.7211584816644,53.0679515601819,"MAPE",35.5999377489595
"67",2018-03-08,3.12914419184509,3.94274818182791,3.51715993675603,"Sessions",33.6886146733656,22.8544121783623,51.5601033138107,"MAPE",38.7479733211534
"68",2018-03-09,3.01183887717935,3.79950399166575,3.40988126665355,"Sessions",30.2616509789932,20.3247402836362,44.6790178311205,"MAPE",24.3458725525169
"69",2018-03-10,2.15101377499756,2.98033337123809,2.56972532232111,"Sessions",13.0622360434532,8.59356592496977,19.6943810907105,"MAPE",40.6261998024853
"70",2018-03-11,2.28292610814019,3.10170120617116,2.69000126650877,"Sessions",14.7316945782512,9.8053299290137,22.2357467129442,"MAPE",41.0732216869953
"71",2018-03-12,3.13585339378578,3.97563559411891,3.55582120311999,"Sessions",35.0165638752906,23.0082625744805,53.2839731251396,"MAPE",32.6604540859797
"72",2018-01-01,2.86317519621155,3.71168532552138,3.29004574314121,"Sessions",26.8440915608853,17.5170588264246,40.9227165413683,"MAPE_Lower",9.4816176651535
"73",2018-01-02,2.94373700672648,3.73581267024628,3.33774717032618,"Sessions",28.155625375095,18.9866672038159,41.9220805510166,"MAPE_Lower",56.848483627691
"74",2018-01-03,2.93879539869873,3.74437388466228,3.34502563257043,"Sessions",28.3613026304236,18.8930739777182,42.2825251917614,"MAPE_Lower",65.6489564041487
"75",2018-01-04,2.95586896597355,3.74411437626666,3.3370025536345,"Sessions",28.1346680300388,19.2184156152389,42.2715539451127,"MAPE_Lower",46.6155121798919
"76",2018-01-05,2.87941132603804,3.6665962907665,3.27207421210835,"Sessions",26.3659712814453,17.8037894668873,39.1185308994534,"MAPE_Lower",64.3924210662254
"77",2018-01-06,2.0794195365382,2.87307521602092,2.47385076635717,"Sessions",11.8680600988568,7.99982396080379,17.6913393225507,"MAPE_Lower",65.2181566921575
"78",2018-01-07,2.22953172749819,3.0377378850751,2.63499659673978,"Sessions",13.943265010523,9.29551222740222,20.8580066198313,"MAPE_Lower",41.9030485787361
"79",2018-01-08,3.1328018365509,3.94995101202512,3.54002097794691,"Sessions",34.4676422436423,22.9381585619634,51.9328226887024,"MAPE_Lower",38.0049768595582
"80",2018-01-09,3.19276849911525,3.99126662448005,3.58634257911548,"Sessions",36.1017947119473,24.3557630993255,54.1233999889187,"MAPE_Lower",44.6459929560784
"81",2018-01-10,3.1566446996581,3.9823284140304,3.58844485886217,"Sessions",36.1777706171111,23.4916420315802,53.6417892251317,"MAPE_Lower",55.676147110226
"82",2018-01-11,3.17838776514385,3.98035450853527,3.57160993342277,"Sessions",35.5738185541903,24.0080157734001,53.5360098362159,"MAPE_Lower",54.7018570313206
"83",2018-01-12,3.08406535629252,3.89771752780225,3.49446895536859,"Sessions",32.9327945247905,21.8470381000776,49.2898179765541,"MAPE_Lower",37.5798911426355
"84",2018-01-13,2.27172717754786,3.10319987642791,2.68093496875458,"Sessions",14.5987362792828,9.69613330366619,22.2690957485414,"MAPE_Lower",62.7071796012839
"85",2018-01-14,2.42408851075803,3.23147043984021,2.82403551516122,"Sessions",16.8446907000487,11.291932252345,25.3168565288732,"MAPE_Lower",63.5744120892098
"86",2018-01-15,3.30975002613796,4.08864875674421,3.70869421225935,"Sessions",40.800494941651,27.3782807618614,59.6592230921113,"MAPE_Lower",51.1102129252475
"87",2018-01-16,3.32386572782725,4.16126452413688,3.73278504429198,"Sessions",41.795348117892,27.7674848880451,64.152593834214,"MAPE_Lower",49.5136638399181
"88",2018-01-17,3.32051784180783,4.10747764880011,3.71127669970889,"Sessions",40.9059978791432,27.6746779537971,60.7931822598199,"MAPE_Lower",42.3444209295893
"89",2018-01-18,3.25628621329453,4.0825367347169,3.66995482123917,"Sessions",39.2501325478959,25.9529741359845,59.2956966788449,"MAPE_Lower",44.78090609365
"90",2018-01-19,3.17242895112787,3.95173922796167,3.56796050417553,"Sessions",35.4442310244073,23.8653818590447,52.0257728725952,"MAPE_Lower",44.4991119557099
"91",2018-01-20,2.33032831062108,3.13203391051551,2.72971131025232,"Sessions",15.3284612114957,10.2813164443909,22.9205505145042,"MAPE_Lower",60.4564752138811
"92",2018-01-21,2.4553611766813,3.25976253905398,2.84872236834147,"Sessions",17.2657085269671,11.6506407288196,26.0433521291636,"MAPE_Lower",51.4556636299185
"93",2018-01-22,3.31093923751472,4.13268637248523,3.71037706766327,"Sessions",40.8692140810156,27.4108586920028,62.3451805536682,"MAPE_Lower",56.4907004888844
"94",2018-01-23,3.30632120289458,4.13070619982231,3.71297134710891,"Sessions",40.9753778928204,27.2845662335136,62.2218484811697,"MAPE_Lower",43.1571536801801
"95",2018-01-24,3.29602694955634,4.09719528306749,3.67184915323737,"Sessions",39.3245557988321,27.0051327437139,60.1712872808354,"MAPE_Lower",47.0487593260512
"96",2018-01-25,3.19943931788052,4.01391130198485,3.61311713690955,"Sessions",37.0814608403127,24.5187791014391,55.3629890044806,"MAPE_Lower",49.9616753031855
"97",2018-01-26,3.07673639544714,3.88889401825709,3.4961770912546,"Sessions",32.9890962847836,21.6875073247389,48.856821878973,"MAPE_Lower",56.6249853505222
"98",2018-01-27,2.2501376433622,3.06406455445504,2.64564252361868,"Sessions",14.0924969369263,9.48904185009868,21.4144205904862,"MAPE_Lower",63.5036851919281
"99",2018-01-28,2.38232057128816,3.13890693127135,2.75515701359376,"Sessions",15.723509513731,10.8300055262825,23.0786265415619,"MAPE_Lower",65.0644983023145
"100",2018-01-29,3.21791301605697,4.00080079997206,3.61016389776246,"Sessions",36.9721119646927,24.9759413635114,54.6418897412062,"MAPE_Lower",47.9667888260178
"101",2018-01-30,3.19225518969397,4.01450344098446,3.6089512736097,"Sessions",36.9273058607182,24.3432642648234,55.3957812972446,"MAPE_Lower",51.3134714703531
"102",2018-01-31,3.18754323030807,3.9610491929045,3.56678983884809,"Sessions",35.4027619700172,24.2288296097394,52.5123926860371,"MAPE_Lower",46.1581564228012
"103",2018-02-01,3.11182346842339,3.92674105659306,3.50965153700331,"Sessions",33.4366143308352,22.4619657652998,50.7413447507079,"MAPE_Lower",40.8895637755268
"104",2018-02-02,3.00028703297469,3.80834521350283,3.39674737332026,"Sessions",29.8667963482385,20.091302962081,45.0757863137947,"MAPE_Lower",44.1908251053304
"105",2018-02-03,2.14333478692565,2.94304668128138,2.55245061998563,"Sessions",12.8385276153607,8.52782875523376,18.9735647473275,"MAPE_Lower",71.5739041492208
"106",2018-02-04,2.24584282167018,3.02999242833089,2.67012285935998,"Sessions",14.4417433871619,9.44837549720088,20.6970758773861,"MAPE_Lower",52.7581225139956
"107",2018-02-05,3.12178121055477,3.90611046870037,3.53489217880925,"Sessions",34.2913171842453,22.6867535601721,49.7052453959931,"MAPE_Lower",45.9839200948284
"108",2018-02-06,3.13275389770048,3.93665281830813,3.54470726542241,"Sessions",34.6295465926581,22.9370589593681,51.2467816159004,"MAPE_Lower",57.523964890059
"109",2018-02-07,3.1023542672134,3.90528158632966,3.51448466269152,"Sessions",33.5986088450713,22.2502727555474,49.6640626645305,"MAPE_Lower",47.0231601058394
"110",2018-02-08,3.07780939147171,3.8799267397078,3.46983690281433,"Sessions",32.1315014599105,21.7107904229832,48.4206676291446,"MAPE_Lower",42.8663409921496
"111",2018-02-09,2.96955142511418,3.81602145255616,3.36961962572943,"Sessions",29.0674684376189,19.4831779712073,45.4231302670738,"MAPE_Lower",42.6965353788022
"112",2018-02-10,2.15406694279869,2.91822685023806,2.537863661925,"Sessions",12.6526118209978,8.61984361843955,18.5084401105425,"MAPE_Lower",4.22395979511608
"113",2018-02-11,2.26650957188737,3.03660582689197,2.66760930327782,"Sessions",14.4054888382431,9.64567445531427,20.8344075030604,"MAPE_Lower",92.9134891062854
"114",2018-02-12,3.15462190106925,3.99260565320324,3.54369187435789,"Sessions",34.5944019062994,23.4441711993817,54.1959213193372,"MAPE_Lower",39.8867405144059
"115",2018-02-13,3.16179494710558,3.94375279480465,3.56380217979906,"Sessions",35.2971484350334,23.6129418950229,51.6119272898426,"MAPE_Lower",28.4456306211427
"116",2018-02-14,3.13524979076966,3.94285742573249,3.54263894966256,"Sessions",34.5579957760323,22.9943789083277,51.5657362484936,"MAPE_Lower",23.3520703055742
"117",2018-02-15,3.13667393890457,3.91056428636686,3.50564089216487,"Sessions",33.3027805055208,23.0271496398127,49.9271172176114,"MAPE_Lower",39.4022377899665
"118",2018-02-16,2.99403973724947,3.79724452526809,3.41153639846711,"Sessions",30.3117794734488,19.9661779045459,44.5781810532053,"MAPE_Lower",10.9232105808108
"119",2018-02-17,2.19496241618859,3.01935437436061,2.58427684911686,"Sessions",13.2537011979135,8.97966356049547,20.4780662506962,"MAPE_Lower",0.225960438939272
"120",2018-02-18,2.29630123980357,3.11723880218983,2.71687075775407,"Sessions",15.1328935858624,9.93735848924981,22.5839347603078,"MAPE_Lower",41.5449500632364
"121",2018-02-19,3.18984232994271,3.97404943564851,3.59416791348444,"Sessions",36.3854115780008,24.2845981872357,53.199523292944,"MAPE_Lower",2.86160725105736
"122",2018-02-20,3.20291631414142,3.9953342371821,3.61391718182383,"Sessions",37.1111395450373,24.604179186548,54.344001374528,"MAPE_Lower",38.4895520336301
"123",2018-02-21,3.17213393264106,3.98254233523187,3.59091520247274,"Sessions",36.2672526217428,23.8583421686721,53.6532655686048,"MAPE_Lower",48.1340387637563
"124",2018-02-22,3.15718687486718,3.91228285581919,3.55073373773289,"Sessions",34.8388707057833,23.504382070865,50.0129942077538,"MAPE_Lower",54.7992652483365
"125",2018-02-23,3.06071892159156,3.86782893844366,3.45226388373167,"Sessions",31.5717863178127,21.3428955162423,47.8384131161729,"MAPE_Lower",54.5895840079952
"126",2018-02-24,2.23341037994594,3.03575212099669,2.61964327939232,"Sessions",13.7308246432425,9.33163629972957,20.8166286365918,"MAPE_Lower",69.8979474202272
"127",2018-02-25,2.35491086914849,3.1360369735556,2.74608374600031,"Sessions",15.5814911639443,10.5371896311546,23.0124868137584,"MAPE_Lower",71.5211091049877
"128",2018-02-26,3.2132985194194,4.0147028673094,3.61664872196901,"Sessions",37.2126486875711,24.8609554711146,55.4068297759681,"MAPE_Lower",56.3842886471673
"129",2018-02-27,3.25765777790738,4.00395260307257,3.62930435572336,"Sessions",37.6865910350419,25.9885947393031,54.8143819065884,"MAPE_Lower",38.1223934778498
"130",2018-02-28,3.20151045769825,4.01864583220679,3.59906169188834,"Sessions",36.5639101293366,24.5696135455673,55.6257282317132,"MAPE_Lower",41.5009201296016
"131",2018-03-01,3.14772334180596,3.97231122003436,3.5516978896942,"Sessions",34.8724768694252,23.2829967698531,53.1071313726932,"MAPE_Lower",63.0428622700745
"132",2018-03-02,3.04611410649414,3.89655564391061,3.44629485397098,"Sessions",31.3838947088567,21.0334516591033,49.2325821881341,"MAPE_Lower",48.6988983924309
"133",2018-03-03,2.18134806020357,3.02143077886061,2.60716156026023,"Sessions",13.5605054956844,8.85823965379721,20.520631175318,"MAPE_Lower",68.3634298078671
"134",2018-03-04,2.3210392807612,3.13217235903668,2.72765762815426,"Sessions",15.2970137277348,10.1862551859119,22.9237240505079,"MAPE_Lower",70.0404259237886
"135",2018-03-05,3.19285369885945,3.98721174697097,3.59296760027881,"Sessions",36.3417638886809,24.3578382925132,53.9043805801199,"MAPE_Lower",61.9408776679482
"136",2018-03-06,3.18533063713061,4.03786235287949,3.60114985217366,"Sessions",36.6403412067425,24.1752803298788,56.7049978799245,"MAPE_Lower",53.5090762886947
"137",2018-03-07,3.16636741280471,3.97157319726655,3.56727759898528,"Sessions",35.4200342380723,23.7211584816644,53.0679515601819,"MAPE_Lower",56.8706209424283
"138",2018-03-08,3.12914419184509,3.94274818182791,3.51715993675603,"Sessions",33.6886146733656,22.8544121783623,51.5601033138107,"MAPE_Lower",58.4465233120685
"139",2018-03-09,3.01183887717935,3.79950399166575,3.40988126665355,"Sessions",30.2616509789932,20.3247402836362,44.6790178311205,"MAPE_Lower",49.1881492909095
